URI	rdf-schema#label	country_label	country	populationTotal	wgs84_pos#lat	wgs84_pos#long
http://dbpedia.org/resource/Alton,_Texas	Alton Texas	United States	http://dbpedia.org/resource/United_States	12341	26.2844	-98.3058
http://dbpedia.org/resource/Donna,_Texas	Donna Texas	United States	http://dbpedia.org/resource/United_States	15798	26.1703	-98.0492
http://dbpedia.org/resource/Edcouch,_Texas	Edcouch Texas	United States	http://dbpedia.org/resource/United_States	3161	26.2944	-97.9633
http://dbpedia.org/resource/Elsa,_Texas	Elsa Texas	United States	http://dbpedia.org/resource/United_States	5660	26.2978	-97.9928
http://dbpedia.org/resource/Granjeno,_Texas	Granjeno Texas	United States	http://dbpedia.org/resource/United_States	313	26.1383	-98.3036
http://dbpedia.org/resource/Edinburg,_Texas	Edinburg Texas	United States	http://dbpedia.org/resource/United_States	79147	26.3042	-98.1639
http://dbpedia.org/resource/Hidalgo,_Texas	Hidalgo Texas	United States	http://dbpedia.org/resource/United_States	11198	26.1044	-98.2464
http://dbpedia.org/resource/La_Villa,_Texas	La Villa Texas	United States	http://dbpedia.org/resource/United_States	1305	26.2981	-97.9269
http://dbpedia.org/resource/La_Joya,_Texas	La Joya Texas	United States	http://dbpedia.org/resource/United_States	3985	26.2419	-98.48
http://dbpedia.org/resource/Mercedes,_Texas	Mercedes Texas	United States	http://dbpedia.org/resource/United_States	15570	26.1494	-97.9186
http://dbpedia.org/resource/McAllen,_Texas	McAllen Texas	United States	http://dbpedia.org/resource/United_States	129876	26.2164	-98.2364
http://dbpedia.org/resource/Mission,_Texas	Mission Texas	United States	http://dbpedia.org/resource/United_States	77058	26.2114	-98.3214
http://dbpedia.org/resource/Palmhurst,_Texas	Palmhurst Texas	United States	http://dbpedia.org/resource/United_States	2607	26.2508	-98.3075
http://dbpedia.org/resource/Penitas,_Texas	Penitas Texas	United States	http://dbpedia.org/resource/United_States	1167	26.2311	-98.445
http://dbpedia.org/resource/Pharr,_Texas	Pharr Texas	United States	http://dbpedia.org/resource/United_States	70400	26.2064	-98.1853
http://dbpedia.org/resource/Progreso,_Texas	Progreso Texas	United States	http://dbpedia.org/resource/United_States	5507	{26.0936|26.0937}	-97.9575
http://dbpedia.org/resource/Progreso_Lakes,_Texas	Progreso Lakes Texas	United States	http://dbpedia.org/resource/United_States	234	26.0733	-97.9614
http://dbpedia.org/resource/San_Juan,_Texas	San Juan Texas	United States	http://dbpedia.org/resource/United_States	33856	26.1925	-98.1528
http://dbpedia.org/resource/Sullivan_City,_Texas	Sullivan City Texas	United States	http://dbpedia.org/resource/United_States	3998	26.275	-98.5683
http://dbpedia.org/resource/Weslaco,_Texas	Weslaco Texas	United States	http://dbpedia.org/resource/United_States	35670	26.1592	-97.9875
http://dbpedia.org/resource/Abbott,_Texas	Abbott Texas	United States	http://dbpedia.org/resource/United_States	300	31.8839	-97.0756
http://dbpedia.org/resource/Aquilla,_Texas	Aquilla Texas	United States	http://dbpedia.org/resource/United_States	136	31.8522	-97.2192
http://dbpedia.org/resource/Covington,_Texas	Covington Texas	United States	http://dbpedia.org/resource/United_States	282	32.1769	-97.2572
http://dbpedia.org/resource/Hubbard,_Texas	Hubbard Texas	United States	http://dbpedia.org/resource/United_States	1586	31.8475	-96.7972
http://dbpedia.org/resource/Hillsboro,_Texas	Hillsboro Texas	United States	http://dbpedia.org/resource/United_States	8232	32.0094	-97.1244
http://dbpedia.org/resource/Itasca,_Texas	Itasca Texas	United States	http://dbpedia.org/resource/United_States	1644	32.1586	-97.1478
http://dbpedia.org/resource/Mount_Calm,_Texas	Mount Calm Texas	United States	http://dbpedia.org/resource/United_States	310	31.7578	-96.8819
http://dbpedia.org/resource/Levelland,_Texas	Levelland Texas	United States	http://dbpedia.org/resource/United_States	13542	33.5847	-102.372
http://dbpedia.org/resource/Sundown,_Texas	Sundown Texas	United States	http://dbpedia.org/resource/United_States	1505	33.4569	-102.488
http://dbpedia.org/resource/Granbury,_Texas	Granbury Texas	United States	http://dbpedia.org/resource/United_States	7978	32.4419	-97.7814
http://dbpedia.org/resource/Lipan,_Texas	Lipan Texas	United States	http://dbpedia.org/resource/United_States	430	32.5186	-98.0453
http://dbpedia.org/resource/Tolar,_Texas	Tolar Texas	United States	http://dbpedia.org/resource/United_States	681	32.3906	-97.9194
http://dbpedia.org/resource/Cumby,_Texas	Cumby Texas	United States	http://dbpedia.org/resource/United_States	616	33.1353	-95.8403
http://dbpedia.org/resource/Crockett,_Texas	Crockett Texas	United States	http://dbpedia.org/resource/United_States	7141	31.3169	-95.4583
http://dbpedia.org/resource/Sulphur_Springs,_Texas	Sulphur Springs Texas	United States	http://dbpedia.org/resource/United_States	14551	33.1342	-95.6019
http://dbpedia.org/resource/Grapeland,_Texas	Grapeland Texas	United States	http://dbpedia.org/resource/United_States	1489	31.4917	-95.4803
http://dbpedia.org/resource/Kennard,_Texas	Kennard Texas	United States	http://dbpedia.org/resource/United_States	317	31.3558	-95.1853
http://dbpedia.org/resource/Latexo,_Texas	Latexo Texas	United States	http://dbpedia.org/resource/United_States	331	31.3892	-95.4747
http://dbpedia.org/resource/Lovelady,_Texas	Lovelady Texas	United States	http://dbpedia.org/resource/United_States	608	31.1283	-95.445
http://dbpedia.org/resource/Big_Spring,_Texas	Big Spring Texas	United States	http://dbpedia.org/resource/United_States	25233	32.2433	-101.475
http://dbpedia.org/resource/Forsan,_Texas	Forsan Texas	United States	http://dbpedia.org/resource/United_States	226	32.1094	-101.366
http://dbpedia.org/resource/Caddo_Mills,_Texas	Caddo Mills Texas	United States	http://dbpedia.org/resource/United_States	1338	33.0647	{-96.2292|-96.229}
http://dbpedia.org/resource/Dell_City,_Texas	Dell City Texas	United States	http://dbpedia.org/resource/United_States	413	31.9353	-105.2
http://dbpedia.org/resource/Celeste,_Texas	Celeste Texas	United States	http://dbpedia.org/resource/United_States	814	33.2936	-96.1956
http://dbpedia.org/resource/Commerce,_Texas	Commerce Texas	United States	http://dbpedia.org/resource/United_States	7669	33.245	-95.9
http://dbpedia.org/resource/Hawk_Cove,_Texas	Hawk Cove Texas	United States	http://dbpedia.org/resource/United_States	483	32.8819	-96.0803
http://dbpedia.org/resource/Lone_Oak,_Texas	Lone Oak Texas	United States	http://dbpedia.org/resource/United_States	521	32.9958	-95.9411
http://dbpedia.org/resource/Greenville,_Texas	Greenville Texas	United States	http://dbpedia.org/resource/United_States	25557	33.1261	-96.1097
http://dbpedia.org/resource/West_Tawakoni,_Texas	West Tawakoni Texas	United States	http://dbpedia.org/resource/United_States	1462	32.9025	-96.0244
http://dbpedia.org/resource/Wolfe_City,_Texas	Wolfe City Texas	United States	http://dbpedia.org/resource/United_States	1566	{33.368|33.3681}	{-96.0706|-96.0704}
http://dbpedia.org/resource/Stinnett,_Texas	Stinnett Texas	United States	http://dbpedia.org/resource/United_States	1936	35.8261	-101.444
http://dbpedia.org/resource/Mertzon,_Texas	Mertzon Texas	United States	http://dbpedia.org/resource/United_States	839	31.26	-100.821
http://dbpedia.org/resource/Edna,_Texas	Edna Texas	United States	http://dbpedia.org/resource/United_States	5899	28.9767	-96.6467
http://dbpedia.org/resource/Jacksboro,_Texas	Jacksboro Texas	United States	http://dbpedia.org/resource/United_States	4511	{33.2233|33.2234}	-98.1608
http://dbpedia.org/resource/Bryson,_Texas	Bryson Texas	United States	http://dbpedia.org/resource/United_States	528	33.1606	-98.3878
http://dbpedia.org/resource/Ganado,_Texas	Ganado Texas	United States	http://dbpedia.org/resource/United_States	1915	29.0411	-96.5122
http://dbpedia.org/resource/La_Ward,_Texas	La Ward Texas	United States	http://dbpedia.org/resource/United_States	200	28.845	-96.4656
http://dbpedia.org/resource/Browndell,_Texas	Browndell Texas	United States	http://dbpedia.org/resource/United_States	219	31.1203	-93.9819
http://dbpedia.org/resource/Kirbyville,_Texas	Kirbyville Texas	United States	http://dbpedia.org/resource/United_States	2085	30.6592	-93.8969
http://dbpedia.org/resource/Bevil_Oaks,_Texas	Bevil Oaks Texas	United States	http://dbpedia.org/resource/United_States	1346	30.1517	-94.2683
http://dbpedia.org/resource/Beaumont,_Texas	Beaumont Texas	NULL	NULL	118296	30.08	-94.1267
http://dbpedia.org/resource/China,_Texas	China Texas	United States	http://dbpedia.org/resource/United_States	1160	30.0542	-94.3319
http://dbpedia.org/resource/Groves,_Texas	Groves Texas	United States	http://dbpedia.org/resource/United_States	15733	{29.9471|29.9472}	-93.9158
http://dbpedia.org/resource/Nome,_Texas	Nome Texas	United States	http://dbpedia.org/resource/United_States	588	30.0358	-94.4128
http://dbpedia.org/resource/Port_Neches,_Texas	Port Neches Texas	United States	http://dbpedia.org/resource/United_States	13601	29.9808	-93.9603
http://dbpedia.org/resource/Nederland,_Texas	Nederland Texas	United States	http://dbpedia.org/resource/United_States	17547	29.9731	-93.9967
http://dbpedia.org/resource/Alice,_Texas	Alice Texas	United States	http://dbpedia.org/resource/United_States	19104	{27.7506|27.7507}	{-98.0706|-98.0705}
http://dbpedia.org/resource/Orange_Grove,_Texas	Orange Grove Texas	United States	http://dbpedia.org/resource/United_States	1288	27.9561	-97.9392
http://dbpedia.org/resource/Premont,_Texas	Premont Texas	United States	http://dbpedia.org/resource/United_States	2772	27.3581	-98.1258
http://dbpedia.org/resource/Alvarado,_Texas	Alvarado Texas	United States	http://dbpedia.org/resource/United_States	4289	32.4064	-97.2128
http://dbpedia.org/resource/Briaroaks,_Texas	Briaroaks Texas	United States	http://dbpedia.org/resource/United_States	529	32.4925	-97.3022
http://dbpedia.org/resource/Godley,_Texas	Godley Texas	United States	http://dbpedia.org/resource/United_States	997	32.4483	-97.5294
http://dbpedia.org/resource/Grandview,_Texas	Grandview Texas	United States	http://dbpedia.org/resource/United_States	1561	32.2656	-97.1778
http://dbpedia.org/resource/Joshua,_Texas	Joshua Texas	United States	http://dbpedia.org/resource/United_States	5910	32.4553	-97.3936
http://dbpedia.org/resource/Rio_Vista,_Texas	Rio Vista Texas	United States	http://dbpedia.org/resource/United_States	656	32.2378	-97.3772
http://dbpedia.org/resource/Anson,_Texas	Anson Texas	NULL	NULL	2556	32.7556	-99.8964
http://dbpedia.org/resource/Keene,_Texas	Keene Texas	United States	http://dbpedia.org/resource/United_States	6106	32.3928	-97.3275
http://dbpedia.org/resource/Hawley,_Texas	Hawley Texas	United States	http://dbpedia.org/resource/United_States	646	32.6119	-99.8133
http://dbpedia.org/resource/Falls_City,_Texas	Falls City Texas	United States	http://dbpedia.org/resource/United_States	591	28.9833	-98.0167
http://dbpedia.org/resource/Karnes_City,_Texas	Karnes City Texas	United States	http://dbpedia.org/resource/United_States	3457	28.8833	-97.9
http://dbpedia.org/resource/Cottonwood,_Kaufman_County,_Texas	Cottonwood Kaufman County Texas	United States	http://dbpedia.org/resource/United_States	181	32.4633	-96.39
http://dbpedia.org/resource/Crandall,_Texas	Crandall Texas	United States	http://dbpedia.org/resource/United_States	2774	32.6275	-96.4533
http://dbpedia.org/resource/Kenedy,_Texas	Kenedy Texas	United States	http://dbpedia.org/resource/United_States	3487	28.8167	-97.85
http://dbpedia.org/resource/Kaufman,_Texas	Kaufman Texas	United States	http://dbpedia.org/resource/United_States	6490	32.5853	-96.3078
http://dbpedia.org/resource/Kemp,_Texas	Kemp Texas	United States	http://dbpedia.org/resource/United_States	1133	32.4372	-96.2258
http://dbpedia.org/resource/Talty,_Texas	Talty Texas	United States	http://dbpedia.org/resource/United_States	1028	32.6919	-96.3978
http://dbpedia.org/resource/Terrell,_Texas	Terrell Texas	United States	http://dbpedia.org/resource/United_States	15816	32.7375	-96.2825
http://dbpedia.org/resource/Jayton,_Texas	Jayton Texas	United States	http://dbpedia.org/resource/United_States	534	33.25	-100.567
http://dbpedia.org/resource/Ingram,_Texas	Ingram Texas	United States	http://dbpedia.org/resource/United_States	1740	30.0769	-99.2375
http://dbpedia.org/resource/Junction,_Texas	Junction Texas	United States	http://dbpedia.org/resource/United_States	2618	{30.4897|30.4898}	{-99.7714|-99.7713}
http://dbpedia.org/resource/Kerrville,_Texas	Kerrville Texas	United States	http://dbpedia.org/resource/United_States	20425	30.0464	-99.1406
http://dbpedia.org/resource/Spofford,_Texas	Spofford Texas	United States	http://dbpedia.org/resource/United_States	75	29.1728	-100.411
http://dbpedia.org/resource/Brackettville,_Texas	Brackettville Texas	United States	http://dbpedia.org/resource/United_States	1876	29.3153	-100.415
http://dbpedia.org/resource/Kingsville,_Texas	Kingsville Texas	United States	http://dbpedia.org/resource/United_States	26213	27.515	-97.8656
http://dbpedia.org/resource/Goree,_Texas	Goree Texas	United States	http://dbpedia.org/resource/United_States	321	33.4686	-99.5239
http://dbpedia.org/resource/Benjamin,_Texas	Benjamin Texas	United States	http://dbpedia.org/resource/United_States	258	{33.5833|33.5834}	{-99.7934|-99.7933}
http://dbpedia.org/resource/Munday,_Texas	Munday Texas	United States	http://dbpedia.org/resource/United_States	1527	33.4492	-99.6261
http://dbpedia.org/resource/Cotulla,_Texas	Cotulla Texas	United States	http://dbpedia.org/resource/United_States	3614	28.4342	-99.2364
http://dbpedia.org/resource/Encinal,_Texas	Encinal Texas	United States	http://dbpedia.org/resource/United_States	629	28.0417	-99.3561
http://dbpedia.org/resource/Reno,_Lamar_County,_Texas	Reno Lamar County Texas	United States	http://dbpedia.org/resource/United_States	2767	33.6697	-95.4722
http://dbpedia.org/resource/Blossom,_Texas	Blossom Texas	United States	http://dbpedia.org/resource/United_States	1439	33.6614	-95.3836
http://dbpedia.org/resource/Roxton,_Texas	Roxton Texas	United States	http://dbpedia.org/resource/United_States	694	33.5456	-95.725
http://dbpedia.org/resource/Sun_Valley,_Texas	Sun Valley Texas	United States	http://dbpedia.org/resource/United_States	51	33.6669	-95.4278
http://dbpedia.org/resource/Toco,_Texas	Toco Texas	United States	http://dbpedia.org/resource/United_States	89	33.6553	-95.6461
http://dbpedia.org/resource/Littlefield,_Texas	Littlefield Texas	United States	http://dbpedia.org/resource/United_States	6372	33.9194	-102.333
http://dbpedia.org/resource/Kempner,_Texas	Kempner Texas	United States	http://dbpedia.org/resource/United_States	1004	31.0775	-97.9825
http://dbpedia.org/resource/Lometa,_Texas	Lometa Texas	United States	http://dbpedia.org/resource/United_States	782	31.2181	-98.3928
http://dbpedia.org/resource/Lampasas,_Texas	Lampasas Texas	United States	http://dbpedia.org/resource/United_States	6681	31.0658	-98.1833
http://dbpedia.org/resource/Hallettsville,_Texas	Hallettsville Texas	United States	http://dbpedia.org/resource/United_States	2345	29.4453	-96.9408
http://dbpedia.org/resource/Shiner,_Texas	Shiner Texas	United States	http://dbpedia.org/resource/United_States	2070	29.4308	-97.1722
http://dbpedia.org/resource/Giddings,_Texas	Giddings Texas	United States	http://dbpedia.org/resource/United_States	5105	30.1831	-96.9347
http://dbpedia.org/resource/Buffalo,_Texas	Buffalo Texas	United States	http://dbpedia.org/resource/United_States	1804	31.4614	-96.0631
http://dbpedia.org/resource/Jewett,_Texas	Jewett Texas	United States	http://dbpedia.org/resource/United_States	861	31.3622	-96.1447
http://dbpedia.org/resource/Marquez,_Texas	Marquez Texas	United States	http://dbpedia.org/resource/United_States	220	{31.24|31.2401}	-96.2553
http://dbpedia.org/resource/Leona,_Texas	Leona Texas	United States	http://dbpedia.org/resource/United_States	181	31.1547	-95.9758
http://dbpedia.org/resource/Ames,_Texas	Ames Texas	United States	http://dbpedia.org/resource/United_States	1079	30.0525	-94.7408
http://dbpedia.org/resource/Cleveland,_Texas	Cleveland Texas	United States	http://dbpedia.org/resource/United_States	7605	30.345	-95.0836
http://dbpedia.org/resource/Daisetta,_Texas	Daisetta Texas	NULL	NULL	1034	30.1144	-94.6428
http://dbpedia.org/resource/Dayton_Lakes,_Texas	Dayton Lakes Texas	United States	http://dbpedia.org/resource/United_States	101	30.1456	-94.8217
http://dbpedia.org/resource/Devers,_Texas	Devers Texas	United States	http://dbpedia.org/resource/United_States	416	30.0264	-94.5917
http://dbpedia.org/resource/Hardin,_Texas	Hardin Texas	United States	http://dbpedia.org/resource/United_States	755	30.1503	-94.7367
http://dbpedia.org/resource/Liberty,_Texas	Liberty Texas	United States	http://dbpedia.org/resource/United_States	8033	30.0575	-94.7967
http://dbpedia.org/resource/North_Cleveland,_Texas	North Cleveland Texas	United States	http://dbpedia.org/resource/United_States	263	30.3542	-95.0917
http://dbpedia.org/resource/Plum_Grove,_Texas	Plum Grove Texas	United States	http://dbpedia.org/resource/United_States	930	30.2072	-95.0914
http://dbpedia.org/resource/Groesbeck,_Texas	Groesbeck Texas	United States	http://dbpedia.org/resource/United_States	4291	31.5228	-96.5322
http://dbpedia.org/resource/Higgins,_Texas	Higgins Texas	United States	http://dbpedia.org/resource/United_States	425	36.12	-100.026
http://dbpedia.org/resource/Follett,_Texas	Follett Texas	United States	http://dbpedia.org/resource/United_States	412	36.4322	-100.141
http://dbpedia.org/resource/George_West,_Texas	George West Texas	United States	http://dbpedia.org/resource/United_States	2524	28.3311	{-98.117|-98.1169}
http://dbpedia.org/resource/Three_Rivers,_Texas	Three Rivers Texas	United States	http://dbpedia.org/resource/United_States	1878	28.4672	{-98.1795|-98.1794}
http://dbpedia.org/resource/Sunrise_Beach_Village,_Texas	Sunrise Beach Village Texas	United States	http://dbpedia.org/resource/United_States	704	30.5961	{-98.4165|-98.4164}
http://dbpedia.org/resource/Llano,_Texas	Llano Texas	United States	http://dbpedia.org/resource/United_States	3232	{30.7508|30.751}	-98.68
http://dbpedia.org/resource/Idalou,_Texas	Idalou Texas	United States	http://dbpedia.org/resource/United_States	2250	33.6619	-101.684
http://dbpedia.org/resource/Wolfforth,_Texas	Wolfforth Texas	United States	http://dbpedia.org/resource/United_States	3670	33.5039	-102.012
http://dbpedia.org/resource/Lubbock,_Texas	Lubbock Texas	NULL	NULL	233740	{33.5664|33.5665}	-101.887
http://dbpedia.org/resource/Tahoka,_Texas	Tahoka Texas	United States	http://dbpedia.org/resource/United_States	2910	33.1658	-101.799
http://dbpedia.org/resource/Wilson,_Texas	Wilson Texas	United States	http://dbpedia.org/resource/United_States	532	33.3183	-101.727
http://dbpedia.org/resource/Madisonville,_Texas	Madisonville Texas	United States	http://dbpedia.org/resource/United_States	4159	30.9508	-95.9125
http://dbpedia.org/resource/Midway,_Texas	Midway Texas	United States	http://dbpedia.org/resource/United_States	288	31.0231	-95.7511
http://dbpedia.org/resource/Stanton,_Texas	Stanton Texas	United States	http://dbpedia.org/resource/United_States	2556	32.1308	-101.792
http://dbpedia.org/resource/Jefferson,_Texas	Jefferson Texas	United States	http://dbpedia.org/resource/United_States	2024	32.7611	-94.3494
http://dbpedia.org/resource/Bay_City,_Texas	Bay City Texas	United States	http://dbpedia.org/resource/United_States	18667	28.9808	-95.9644
http://dbpedia.org/resource/Mason,_Texas	Mason Texas	United States	http://dbpedia.org/resource/United_States	2114	30.7478	-99.2319
http://dbpedia.org/resource/Palacios,_Texas	Palacios Texas	United States	http://dbpedia.org/resource/United_States	5153	28.7092	-96.2175
http://dbpedia.org/resource/Bellmead,_Texas	Bellmead Texas	United States	http://dbpedia.org/resource/United_States	9214	31.5967	-97.0967
http://dbpedia.org/resource/Beverly_Hills,_Texas	Beverly Hills Texas	United States	http://dbpedia.org/resource/United_States	2113	31.5208	-97.1544
http://dbpedia.org/resource/Gholson,_Texas	Gholson Texas	United States	http://dbpedia.org/resource/United_States	922	31.7297	-97.2286
http://dbpedia.org/resource/Hallsburg,_Texas	Hallsburg Texas	United States	http://dbpedia.org/resource/United_States	518	31.555	{-96.9545|-96.9544}
http://dbpedia.org/resource/Lacy_Lakeview,_Texas	Lacy Lakeview Texas	United States	http://dbpedia.org/resource/United_States	5764	31.6253	-97.105
http://dbpedia.org/resource/Leroy,_Texas	Leroy Texas	United States	http://dbpedia.org/resource/United_States	335	31.7317	-97.0203
http://dbpedia.org/resource/Lorena,_Texas	Lorena Texas	United States	http://dbpedia.org/resource/United_States	1433	31.3825	{-97.2131|-97.213}
http://dbpedia.org/resource/Hewitt,_Texas	Hewitt Texas	United States	http://dbpedia.org/resource/United_States	11085	31.4539	-97.195
http://dbpedia.org/resource/Moody,_Texas	Moody Texas	United States	http://dbpedia.org/resource/United_States	1400	31.3075	-97.3603
http://dbpedia.org/resource/Riesel,_Texas	Riesel Texas	United States	http://dbpedia.org/resource/United_States	1007	31.4722	-96.9319
http://dbpedia.org/resource/Ross,_Texas	Ross Texas	United States	http://dbpedia.org/resource/United_States	228	31.7267	-97.1061
http://dbpedia.org/resource/Robinson,_Texas	Robinson Texas	United States	http://dbpedia.org/resource/United_States	7845	31.4706	-97.1194
http://dbpedia.org/resource/West,_Texas	West Texas	United States	http://dbpedia.org/resource/United_States	2692	31.8033	-97.0931
http://dbpedia.org/resource/Woodway,_Texas	Woodway Texas	United States	http://dbpedia.org/resource/United_States	8733	31.5031	-97.2239
http://dbpedia.org/resource/Castroville,_Texas	Castroville Texas	United States	http://dbpedia.org/resource/United_States	2664	29.355	-98.8806
http://dbpedia.org/resource/Devine,_Texas	Devine Texas	United States	http://dbpedia.org/resource/United_States	4140	29.1439	-98.9061
http://dbpedia.org/resource/Hondo,_Texas	Hondo Texas	United States	http://dbpedia.org/resource/United_States	7897	29.3469	-99.1456
http://dbpedia.org/resource/Menard,_Texas	Menard Texas	United States	http://dbpedia.org/resource/United_States	1653	30.9194	-99.7844
http://dbpedia.org/resource/Natalia,_Texas	Natalia Texas	United States	http://dbpedia.org/resource/United_States	1663	29.1886	-98.8581
http://dbpedia.org/resource/LaCoste,_Texas	LaCoste Texas	United States	http://dbpedia.org/resource/United_States	1255	29.3114	-98.8128
http://dbpedia.org/resource/Cameron,_Texas	Cameron Texas	United States	http://dbpedia.org/resource/United_States	5634	30.8544	-96.9786
http://dbpedia.org/resource/Milano,_Texas	Milano Texas	United States	http://dbpedia.org/resource/United_States	400	30.7092	-96.8633
http://dbpedia.org/resource/Rockdale,_Texas	Rockdale Texas	United States	http://dbpedia.org/resource/United_States	5439	30.6547	-97.0075
http://dbpedia.org/resource/Goldthwaite,_Texas	Goldthwaite Texas	United States	http://dbpedia.org/resource/United_States	1802	31.4506	-98.5711
http://dbpedia.org/resource/Colorado_City,_Texas	Colorado City Texas	United States	http://dbpedia.org/resource/United_States	4281	32.3961	-100.862
http://dbpedia.org/resource/Westbrook,_Texas	Westbrook Texas	NULL	NULL	203	32.3569	-101.012
http://dbpedia.org/resource/St._Jo,_Texas	St. Jo Texas	United States	http://dbpedia.org/resource/United_States	977	33.6947	-97.5236
http://dbpedia.org/resource/Nocona,_Texas	Nocona Texas	United States	http://dbpedia.org/resource/United_States	3198	33.7883	-97.7264
http://dbpedia.org/resource/Conroe,_Texas	Conroe Texas	United States	http://dbpedia.org/resource/United_States	56207	30.3161	-95.4589
http://dbpedia.org/resource/Magnolia,_Texas	Magnolia Texas	United States	http://dbpedia.org/resource/United_States	1111	30.2106	-95.7506
http://dbpedia.org/resource/Oak_Ridge_North,_Texas	Oak Ridge North Texas	United States	http://dbpedia.org/resource/United_States	2991	30.1586	-95.4442
http://dbpedia.org/resource/Pinehurst,_Montgomery_County,_Texas	Pinehurst Montgomery County Texas	United States	http://dbpedia.org/resource/United_States	4266	30.1786	-95.6964
http://dbpedia.org/resource/Panorama_Village,_Texas	Panorama Village Texas	United States	http://dbpedia.org/resource/United_States	1965	30.3786	-95.4964
http://dbpedia.org/resource/Patton_Village,_Texas	Patton Village Texas	United States	http://dbpedia.org/resource/United_States	1391	30.1964	-95.1756
http://dbpedia.org/resource/Roman_Forest,_Texas	Roman Forest Texas	United States	http://dbpedia.org/resource/United_States	1279	30.1778	-95.1561
http://dbpedia.org/resource/Splendora,_Texas	Splendora Texas	United States	http://dbpedia.org/resource/United_States	1275	30.2203	-95.1672
http://dbpedia.org/resource/Shenandoah,_Texas	Shenandoah Texas	United States	http://dbpedia.org/resource/United_States	1503	30.1797	-95.4553
http://dbpedia.org/resource/Willis,_Texas	Willis Texas	United States	http://dbpedia.org/resource/United_States	6100	30.4228	-95.4789
http://dbpedia.org/resource/Woodbranch,_Texas	Woodbranch Texas	United States	http://dbpedia.org/resource/United_States	1305	30.1844	-95.1894
http://dbpedia.org/resource/Cactus,_Texas	Cactus Texas	United States	http://dbpedia.org/resource/United_States	2538	36.0461	-102.002
http://dbpedia.org/resource/Sunray,_Texas	Sunray Texas	United States	http://dbpedia.org/resource/United_States	1950	36.0192	-101.824
http://dbpedia.org/resource/Dumas,_Texas	Dumas Texas	NULL	NULL	14691	35.8625	-101.967
http://dbpedia.org/resource/Omaha,_Texas	Omaha Texas	United States	http://dbpedia.org/resource/United_States	999	33.1817	-94.7422
http://dbpedia.org/resource/Lone_Star,_Texas	Lone Star Texas	United States	http://dbpedia.org/resource/United_States	1631	32.9431	-94.7081
http://dbpedia.org/resource/Daingerfield,_Texas	Daingerfield Texas	United States	http://dbpedia.org/resource/United_States	2517	33.0308	-94.7244
http://dbpedia.org/resource/Chireno,_Texas	Chireno Texas	United States	http://dbpedia.org/resource/United_States	386	31.4989	-94.3456
http://dbpedia.org/resource/Appleby,_Texas	Appleby Texas	United States	http://dbpedia.org/resource/United_States	444	31.7181	-94.6078
http://dbpedia.org/resource/Cushing,_Texas	Cushing Texas	United States	http://dbpedia.org/resource/United_States	637	31.8136	-94.8403
http://dbpedia.org/resource/Garrison,_Texas	Garrison Texas	United States	http://dbpedia.org/resource/United_States	895	31.825	-94.4914
http://dbpedia.org/resource/Angus,_Texas	Angus Texas	United States	http://dbpedia.org/resource/United_States	334	31.9889	-96.4244
http://dbpedia.org/resource/Barry,_Texas	Barry Texas	United States	http://dbpedia.org/resource/United_States	209	{32.0988|32.0989}	-96.6369
http://dbpedia.org/resource/Corsicana,_Texas	Corsicana Texas	United States	http://dbpedia.org/resource/United_States	23770	32.0925	-96.4694
http://dbpedia.org/resource/Eureka,_Texas	Eureka Texas	United States	http://dbpedia.org/resource/United_States	340	32.0125	-96.2925
http://dbpedia.org/resource/Frost,_Texas	Frost Texas	United States	http://dbpedia.org/resource/United_States	648	32.0792	-96.8086
http://dbpedia.org/resource/Kerens,_Texas	Kerens Texas	United States	http://dbpedia.org/resource/United_States	1681	32.1306	-96.2292
http://dbpedia.org/resource/Goodlow,_Texas	Goodlow Texas	United States	http://dbpedia.org/resource/United_States	264	32.1164	-96.2208
http://dbpedia.org/resource/Rice,_Texas	Rice Texas	United States	http://dbpedia.org/resource/United_States	798	32.2344	-96.4947
http://dbpedia.org/resource/Newton,_Texas	Newton Texas	United States	http://dbpedia.org/resource/United_States	2459	30.8503	-93.7542
http://dbpedia.org/resource/Roscoe,_Texas	Roscoe Texas	United States	http://dbpedia.org/resource/United_States	1378	32.4431	-100.54
http://dbpedia.org/resource/Agua_Dulce,_Nueces_County,_Texas	Agua Dulce Nueces County Texas	United States	http://dbpedia.org/resource/United_States	737	{27.7825|27.7831}	{-97.9108|-97.91}
http://dbpedia.org/resource/Bishop,_Texas	Bishop Texas	United States	http://dbpedia.org/resource/United_States	3305	27.5853	-97.7994
http://dbpedia.org/resource/Driscoll,_Texas	Driscoll Texas	United States	http://dbpedia.org/resource/United_States	825	27.6725	-97.7511
http://dbpedia.org/resource/Sweetwater,_Texas	Sweetwater Texas	United States	http://dbpedia.org/resource/United_States	11415	32.4681	-100.407
http://dbpedia.org/resource/Petronila,_Texas	Petronila Texas	United States	http://dbpedia.org/resource/United_States	83	27.6747	-97.6364
http://dbpedia.org/resource/Port_Aransas,_Texas	Port Aransas Texas	United States	http://dbpedia.org/resource/United_States	3380	{27.8275|27.8333}	{-97.0722|-97.0667}
http://dbpedia.org/resource/Robstown,_Texas	Robstown Texas	United States	http://dbpedia.org/resource/United_States	12727	27.7925	-97.6694
http://dbpedia.org/resource/Perryton,_Texas	Perryton Texas	United States	http://dbpedia.org/resource/United_States	7774	36.3917	-100.806
